id,dPC
390,-0.169944275131226
421,1.51842289201845
428,0.492829234398166
430,0.704276107145689
431,0.609873982821362
439,1.9590507854889
448,1.68357726291237
451,2.57212194744015
457,0.466337455682134
459,-0.0796498471989571
468,0.526326379440894
469,1.27968242723358
471,1.15282892204896
475,2.03959007631266
478,2.66081132773829
479,2.64944275839288
481,0.9234380937208
484,1.25633446559202
488,0.917140634107814
498,1.64042713322468
499,1.88450107329363
500,2.72984480886704
502,0.945073381090123
505,-0.566519682579682
508,1.74277377974685
526,0.678302979704883
535,0.408811423041502
539,-1.53869541984875
547,0.4209447058597
549,0.0402853141888202
550,1.84084012660601
555,-2.13553484269902
556,-0.870348691019454
558,-0.100800110258762
568,0.277193282287155
571,0.540211511756766
572,0.273342968112319
575,1.57968131531833
584,1.23825326446737
587,-0.107885197737386
592,0.594667451771614
604,2.30607325143893
605,1.91532028442161
608,-0.273126489006507
621,1.76598728690656
622,1.37677369439118
626,-1.03940497440514
631,1.57271905079897
632,1.78599546995736
634,1.90541185834821
641,1.48198605786631
643,1.50240255012657
645,1.38365541518333
647,3.69656547497014
648,3.79920608157101
649,4.84789571712588
654,2.67229791376783
656,0.862379203711277
668,0.772483894472691
672,0.372762475617841
679,-1.879451099721
681,-1.34303629602806
683,1.06452047962288
686,0.193950958913566
689,1.61186417684523
704,0.952911005547913
724,0.833154028576067
738,1.14151599439203
752,-0.831593268610019
755,0.341398149163254
756,0.544103082073677
767,-0.967979833935733
768,0.127079508690916
776,0.808252932563884
784,-0.553526646163708
795,1.14312259555474
796,1.70196928050641
805,-0.374316528422895
812,1.1343153610983
813,1.02427229849745
828,1.08913883934261
839,0.949004165133455
855,-0.708869793338993
856,-0.662742941490521
880,1.58685430188705
896,0.726845009765621
903,-0.129551952629828
905,0.866366749467022
907,-0.487533678223268
911,-0.360206495214112
912,1.35415682084194
920,1.6216777991909
924,-1.26170172957809
926,-2.00179497243261
938,-1.02411186996689
946,-0.682123486131738
968,-1.89597527007053
976,-1.61535515800383
989,0.280577884327946
990,-1.46258423745025
991,-0.63364797281074
1003,-1.35497316276883
1011,1.86180817963802
1012,-0.447051911488873
1019,-1.00610920023479
1024,-1.55335114979625
1033,0.751941587749264
1061,-0.551649368908429
1063,0.726274374896343
1064,0.970823331234528
1066,0.395667186847259
1069,2.59716492016055
1073,2.52103632343662
1080,1.72255112311005
1081,1.85850699922042
1085,1.41308738507886
1086,1.39772174851142
1090,-1.04193462277761
1094,-0.238017959955606
1102,-0.822084031216933
1104,-0.195653745023007
1108,0.0517477043857436
1112,0.808154359486666
1113,0.438951730718312
1117,0.440931524819589
1122,0.693090392138342
1127,2.77595369001491
1134,-1.89785860947847
1162,0.341842821816205
1172,0.675811281874293
1173,0.569468251343614
1189,3.92592785229571
1192,4.21118646773939
1200,1.4987627632346
1204,0.314653525802233
1229,0.630105681542483
1230,0.805764031735874
1231,0.488898661896799
1233,1.58571218042327
1239,1.16232602657514
1244,2.03053764387484
1254,-1.12938265383546
1258,-1.55564268577806
1260,0.065219709013737
1272,-1.19865080300179
1282,-1.55542915429153
1283,-1.83841767490865
1287,0.674376396763977
1354,-0.153315586324993
1493,0.203031602896387
1512,-2.26050485609608
1560,-2.00145938303283
1569,-1.71485433371769
1584,-1.69418048158976
1616,-0.884010027387579
1633,-2.38459800171293
1644,-1.92568758913128
1655,-0.995107267556204
1656,-2.07846369478103
1686,-3.44998694138138
1690,-1.94994036545494
1694,-0.173963377259986
1695,-1.08316443580936
1705,-1.12280691853973
1724,-0.674441800749047
1731,-0.574563774307719
1758,-2.97926214040162
1764,-2.51803969437512
1765,-1.47657896835221
1768,-0.443637307631674
1771,1.40288173690912
1784,-0.183663586094363
1785,-0.551321870081561
1793,-0.276611132521499
1794,-0.36898381448139
1795,-0.802107104288333
1798,-1.21898301103407
1801,-2.22697148698501
1804,-1.98676343714328
1807,-0.615559650736691
1808,0.124135399979585
1812,-1.7352253921386
1825,-2.20283439961025
1832,-0.683079221717421
1835,-0.51443561600536
1845,0.282773630124343
1846,0.788761715427996
1856,-1.731796740776
1857,-0.0782562466726278
1865,-0.644575208330346
1886,1.27246664516327
1887,0.95439884488998
1894,3.31849411622559
1909,0.47805989887179
1910,0.609048583826222
1914,-1.40278975651128
2356,-1.89690590657665
2358,0.161918592495487
2360,-2.11421334235401
2408,-3.61865728746264
2988,0.0599567980482718
3021,-0.415812566774568
3027,0.123542193390787
3044,-0.925108169873758
3048,-0.452967613427051
3049,-0.256164379433833
3053,-0.662390694362808
3095,-1.84626780174994
3105,-1.66780248292235
3109,1.59123614568819
3121,-0.10604755597414
3124,1.382042091418
3130,-0.108138935577744
3133,-0.44668698251475
3134,-0.654547190245093
3135,-0.0625658468577374
3148,0.0307002331819463
3151,-4.67049522699616
3153,-4.12462995531629
3160,-0.872985663673266
3161,-0.718115452290064
3166,0.389498032937086
3169,-0.184795788117002
3200,-3.03412684984954
3207,-1.05674911113902
3210,1.81196711852051
3211,1.24995435635839
3215,0.6675646451145
3223,-0.950756582741665
3227,1.42818898303354
3238,-0.469877126055285
3240,-0.535470133216664
3241,-0.446196712984067
3243,-0.958307871805183
3251,-0.695158526631171
3254,-2.43752560486168
3258,-3.29403721554076
3261,-2.36810816273172
